id,name,slug,parent_id,type,created_at
q23e4567-e89b-12d3-a456-426614174080,Dang,dang,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174081,Marza,marza,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174082,Béka,beka,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174083,Mbéré-Tongo,mbere-tongo,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174084,Wakwa,wakwa,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174085,Bantaï,bantai,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174086,Mardock,mardock,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174087,Manwi,manwi,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174088,Béka Matari,beka-matari,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174089,Gada Mabanga,gada-mabanga,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174090,Mbideng II,mbideng-ii,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174091,Vina,vina,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174092,Madagascar,madagascar,t23e4567-e89b-12d3-a456-426614174011,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Bertoua (East Region)
q23e4567-e89b-12d3-a456-426614174012,Quartier B,quartier-b,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174073,Nkolbikon,nkolbikon,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174074,Mokolo,mokolo,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174143,Enia,enia,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174144,Tigaza,tigaza,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174145,Bambouti,bambouti,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174146,Ndogpassi,ndogpassi,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174147,Kano,kano,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174148,Mboma,mboma,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174149,Nkolmelen,nkolmelen,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174150,Quartier A,quartier-a,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174151,Quartier C,quartier-c,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174152,Quartier D,quartier-d,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174153,Nkolbong,nkolbong,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174154,Madagascar,madagascar,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174155,Haoussa,haoussa,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174156,Kolbikon,kolbikon,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174157,Ndogbea,ndogbea,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174158,Mbangue,mbangue,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174159,Nkolmbing,nkolmbing,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174160,Centre Commercial,centre-commercial,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174161,Administratif,administratif,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174162,Nkolessen,nkolessen,t23e4567-e89b-12d3-a456-426614174031,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Kumba (South-West Region)
q23e4567-e89b-12d3-a456-426614174014,New Town,new-town,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174075,Fiango,fiango,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174076,Kosala,kosala,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174123,Kumba Town,kumba-town,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174124,Mbonge Road,mbonge-road,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174125,Three Corners,three-corners,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174126,Hausa Quarter,hausa-quarter,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174127,Bokwaongo,bokwaongo,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174128,Ntoko Street,ntoko-street,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174129,Cameroon Street,cameroon-street,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174130,Buea Road,buea-road,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174131,Station,station,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174132,Preventive,preventive,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174133,Cow Fence,cow-fence,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174134,Krammar,krammar,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174135,Paradise Street,paradise-street,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174136,Apostolic,apostolic,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174137,Bonduma,bonduma,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174138,Pulletin Quarter,pulletin-quarter,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174139,Ngoh Street,ngoh-street,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174140,Kossala Road,kossala-road,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174141,Mambanda,mambanda,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174142,Banga Street,banga-street,t23e4567-e89b-12d3-a456-426614174013,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Limbe (South-West Region)
q23e4567-e89b-12d3-a456-426614174013,Down Beach,down-beach,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174077,Mile 4,mile-4,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174078,New Town,new-town,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174103,Church Street,church-street,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174104,Unity Quarter,unity-quarter,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174105,Cassava Farms,cassava-farms,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174106,Mile 2,mile-2,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174107,Mabeta,mabeta,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174108,Bota,bota,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174109,Gardens,gardens,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174110,GRA,gra,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174111,Middle Farms,middle-farms,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174112,Clerks Quarter,clerks-quarter,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174113,Lumpsum Quarter,lumpsum-quarter,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174114,Mile 1,mile-1,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174115,Mokindi,mokindi,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174116,Isokolo,isokolo,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174117,Batoke,batoke,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174118,Limbola,limbola,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174119,Njongene,njongene,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174120,Wovia,wovia,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174121,Man O War Bay,man-o-war-bay,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174122,Cold Water,cold-water,t23e4567-e89b-12d3-a456-426614174014,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Ebolowa (South Region)
q23e4567-e89b-12d3-a456-426614174015,Quartier Administratif,quartier-administratif,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174079,Nko'ovos,nkoovos,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174080,Mvog-Mbi,mvog-mbi,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174083,Angalé,angale,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174084,Mekalat,mekalat,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174085,Nko'emvon,nkoemvon,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174086,New-Bell,new-bell,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174087,Mvog-Ada,mvog-ada,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174088,Ngalan,ngalan,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174089,Oyem-Abang,oyem-abang,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174090,Minkan,minkan,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174091,Nkolandom,nkolandom,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174092,Akak,akak,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174093,Bissam,bissam,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174094,Ebae,ebae,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174095,Melen,melen,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174096,Nkoemvone,nkoemvone,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174097,Ngomeden,ngomeden,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174098,Abang,abang,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174099,Nkoetye,nkoetye,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174100,Mvam,mvam,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174101,Nkolbewa,nkolbewa,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174102,Elig-Effa,elig-effa,t23e4567-e89b-12d3-a456-426614174015,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Dschang (West Region)
q23e4567-e89b-12d3-a456-426614174016,Quartier Universitaire,quartier-universitaire,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174081,Mingmeto,mingmeto,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174082,Foto,foto,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174123,Paid Ground,paid-ground,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174124,Keleng,keleng,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174125,Fiankop,fiankop,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174126,Foreke,foreke,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174127,Tchoualé,tchouale,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174128,Siteu,siteu,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174129,Zembing,zembing,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174130,Tsinkop,tsinkop,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174131,Hamakou,hamakou,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174132,Ngui,ngui,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174133,Foréké Dschang,foreke-dschang,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174134,Leclerc,leclerc,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174135,Madagascar,madagascar,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174136,Mecheux,mecheux,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174137,Minghong,minghong,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174138,Tchoualé Village,tchouale-village,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174139,La Vallée,la-vallee,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174140,Administratif,administratif,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174141,Fiala-Foréké,fiala-foreke,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174142,Château,chateau,t23e4567-e89b-12d3-a456-426614174016,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Douala (Littoral Region)
023e4567-e89b-12d3-a456-42661417400f,Youpwé,youpwe,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
133e4567-e89b-12d3-a456-426614174010,Kotto,kotto,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
823e4567-e89b-12d3-a456-426614174007,Bonanjo,bonanjo,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
923e4567-e89b-12d3-a456-426614174008,Deido,deido,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
a23e4567-e89b-12d3-a456-426614174009,New Bell,new-bell,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
b23e4567-e89b-12d3-a456-42661417400a,Akwa,akwa,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
c23e4567-e89b-12d3-a456-42661417400b,Bonapriso,bonapriso,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
d23e4567-e89b-12d3-a456-42661417400c,Makepe,makepe,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
e23e4567-e89b-12d3-a456-42661417400d,Ndokoti,ndokoti,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
f23e4567-e89b-12d3-a456-42661417400e,Logbaba,logbaba,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
g23e4567-e89b-12d3-a456-42661417400f,Bepanda,bepanda,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
h23e4567-e89b-12d3-a456-426614174010,Bessengue,bessengue,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
i23e4567-e89b-12d3-a456-426614174011,Bonaberi,bonaberi,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
j23e4567-e89b-12d3-a456-426614174012,Bonamoussadi,bonamoussadi,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
k23e4567-e89b-12d3-a456-426614174013,Cite Sic,cite-sic,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
l23e4567-e89b-12d3-a456-426614174014,Dakar,dakar,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
m23e4567-e89b-12d3-a456-426614174015,Japoma,japoma,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
n23e4567-e89b-12d3-a456-426614174016,Koumassi,koumassi,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
o23e4567-e89b-12d3-a456-426614174017,Madagascar,madagascar,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
p23e4567-e89b-12d3-a456-426614174018,Maképé Missoke,makepe-missoke,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
q23e4567-e89b-12d3-a456-426614174019,Mboppi,mboppi,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
r23e4567-e89b-12d3-a456-426614174020,Ndogbong,ndogbong,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
s23e4567-e89b-12d3-a456-426614174021,Ndogpassi,ndogpassi,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
t23e4567-e89b-12d3-a456-426614174022,Nylon,nylon,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
u23e4567-e89b-12d3-a456-426614174023,PK8,pk8,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
v23e4567-e89b-12d3-a456-426614174024,Village,village,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
w23e4567-e89b-12d3-a456-426614174025,Bali,bali,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
x23e4567-e89b-12d3-a456-426614174026,Nyalla,nyalla,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
y23e4567-e89b-12d3-a456-426614174027,Oyack,oyack,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00
z23e4567-e89b-12d3-a456-426614174028,Soboum,soboum,123e4567-e89b-12d3-a456-426614174000,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Yaoundé (Centre Region)
233e4567-e89b-12d3-a456-426614174011,Bastos,bastos,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
333e4567-e89b-12d3-a456-426614174012,Mvog-Mbi,mvog-mbi,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
433e4567-e89b-12d3-a456-426614174013,Biyem-Assi,biyem-assi,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
533e4567-e89b-12d3-a456-426614174014,Mvan,mvan,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
633e4567-e89b-12d3-a456-426614174015,Nsimeyong,nsimeyong,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
733e4567-e89b-12d3-a456-426614174016,Ekounou,ekounou,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
833e4567-e89b-12d3-a456-426614174017,Etoudi,etoudi,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
933e4567-e89b-12d3-a456-426614174018,Mendong,mendong,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
a33e4567-e89b-12d3-a456-426614174019,Odza,odza,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
b33e4567-e89b-12d3-a456-42661417401a,Ngoa-Ekelle,ngoa-ekelle,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
c33e4567-e89b-12d3-a456-42661417401b,Mimboman,mimboman,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
d33e4567-e89b-12d3-a456-42661417401c,Nkolndongo,nkolndongo,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
e33e4567-e89b-12d3-a456-42661417401d,Essos,essos,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
f33e4567-e89b-12d3-a456-42661417401e,Emana,emana,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
g33e4567-e89b-12d3-a456-42661417401f,Nkol-Eton,nkol-eton,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
h33e4567-e89b-12d3-a456-426614174020,Mvog-Ada,mvog-ada,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
i33e4567-e89b-12d3-a456-426614174021,Tsinga,tsinga,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
j33e4567-e89b-12d3-a456-426614174022,Nlongkak,nlongkak,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
k33e4567-e89b-12d3-a456-426614174023,Oyom-Abang,oyom-abang,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
l33e4567-e89b-12d3-a456-426614174024,Nkolmesseng,nkolmesseng,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
m33e4567-e89b-12d3-a456-426614174025,Melen,melen,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
